ForbidID,ForbidNo,PlantCode,BU,Customer,ForbidDate
B4113504-E578-4757-A6C8-E6C28EA59D36,PSG-Forbid-A-CALTECH-0002,CP86,BU2-ACER,BD3C-ACER,2015/7/29
AFA6F25A-D2D7-4F85-8664-E6DD2267B72B,PSG-Forbid-F-CYCLONE-0015,CP81,BU1,BU1-HP,2014/6/6
4B926618-84E3-4375-A02C-E765AE39581B,PSG-Forbid-GER-0923,CP81,BU1,BU1-HP,2015/9/11
542B0E51-3E1E-4F39-997F-E7A9412562EF,PSG-Forbid-GER-0008,CP60,BU1,BU1-HP,2014/2/18
14BF3C76-FD08-4F67-A017-E7CE03FD9024,PSG-Forbid-GER-0378,CP60,BU1,BU1-HP,2014/7/1
F8EB38C4-0D80-4F78-A88F-E7F445262ED7,PSG-Forbid-GER-2601,CP60,BU1,BU1-HP,2023/11/22
58D1CC94-32AD-4BE6-8996-E801BE5A05CF,PSG-Forbid-GER-2401,CP60,BU1,BU1-HP,2023/2/20
6E713DBD-775C-4604-861A-E816A6F16CF8,PSG-Forbid-GER-1064,CP11,ASUS,AIO-ASUS,2016/3/18
51CCEC4E-BA68-4C3E-9D2D-E82472B9FBA7,PSG-Forbid-GER-0458,CP60,BU1,BU1-HP,2014/8/7
B506D84C-1F54-4DA9-8663-E82585391B77,PSG-Forbid-F-R10-0010,CP65,BU2-TINY,BD3B-TINY,2018/1/16
D9AE6CF6-4E9A-4DBE-B159-E84DE128CBA6,PSG-Forbid-F-400-0002,CP63,AIO-HP,AIO/HP,2016/4/9
FF3E288C-203B-47E4-BA1D-E8825F36ED14,PSG-Forbid-GER-0990,CP11,ASUS,AIO-ASUS,2015/11/23
0DB1A0F5-3DB8-482E-A1E7-E8886C6BFFA7,PSG-Forbid-GER-0429,CP60,BU1,BU1-HP,2014/7/29
69FBEF89-227C-41FA-9ACC-E8C7DDA8DC78,PSG-Forbid-GER-2024,CP60,BU1,BU1-HP,2020/9/29
73E795BD-DB1A-4B18-98CF-E910AF634EAA,PSG-Forbid-GER-1007,CP60,BU1,BU1-HP,2015/12/16
C9A683C4-AA54-4BF3-BC89-E926E4BD17FF,PSG-Forbid-F-SWBACK-0002,CP81,BU1,BU1-HP,2014/4/21
074D23A6-46E5-4F2B-A82B-E94014AFA1C3,PSG-Forbid-GER-2635,CP60,BU1,BU1-HP,2023/11/22
D0A51323-1963-4FD8-AD4C-E95208213F8F,PSG-Forbid-GER-2700,CP60,BU1,BU1-HP,2023/11/23
1E7F3F31-638A-4E11-ADD7-E964AEE83E8E,PSG-Forbid-GER-0071,CP81,BU1,BU1-HP,2014/3/11
CD30D3EF-6A97-4527-9340-E99521F13E48,PSG-Forbid-GER-0129,CP60,BU1,BU1-HP,2014/4/16
BF6F6CB1-ABAE-4793-9816-E99A1EB0BA7F,PSG-Forbid-F-DOVENWF-0013,CP82,BU6B,BU2-FJ and Onkyo,2014/12/23
37D58D6C-76D5-4024-AAEE-E9B10B25EFAF,PSG-Forbid-F-SOLANO-0001,CP83,DELL,BD3A-DELL,2017/10/19
777192B0-34CB-4A68-B871-E9EFD8AF6863,PSG-Forbid-GER-0520,CP11,AIOL,AIO/Lenovo,2014/8/21
47BDCF3E-DBDF-43D3-B954-EA0800B012DC,PSG-Forbid-F-NANTUCK-0004,CP60,BU1,BU1-HP,2018/6/22
C5B15056-4512-4657-AA4F-EA2E8B4DE40A,PSG-Forbid-GER-0942,CP86,BU2-ACER,BD3C-ACER;BD2A-ACER,2015/9/21
662CBDA9-0731-4DB6-A358-EA4D2AC312F5,PSG-Forbid-GER-0271,CP60,BU1,BU1-HP,2014/5/30
C373F4A0-9C53-404C-9D1E-EA53B4FF9402,PSG-Forbid-GER-0936,CP81,BU1,BU1-HP,2015/9/16
731F9A41-B391-480E-A931-EA60539B416C,PSG-Forbid-GER-0438,CP11,AIO-HP,AIO/HP,2014/7/31
8B74553C-81BE-422B-B29A-EA6454C414D8,PSG-Forbid-F-CYCLONE-0024,CP60,BU1,BU1-HP,2014/5/28
56BA3D56-B746-4F27-8599-EAA01565FE2E,PSG-Forbid-GER-1274,CP60,BU1,BU1-HP,2017/5/10
6D5D893F-9A02-4437-B729-EAC0617970EF,PSG-Forbid-GER-1512,CP60,BU1,BU1-HP,2018/5/3
86462809-58D2-4DD9-AC59-EB217FD669EF,PSG-Forbid-F-LAIKA2C-0002,CP60,BU1,BU1-HP,2021/4/13
3AA15B0A-C594-4BAE-A010-EB29D6E9C080,PSG-Forbid-GER-0099,CP81,BU1,BU1-HP,2014/3/28
DA9D28A9-FE36-408D-A0A0-EB40FA099B78,PSG-Forbid-GER-2645,CP60,BU1,BU1-HP,2023/11/22
0B371898-8B3E-4347-81DE-EB4819046266,PSG-Forbid-GER-0495,CP11,AIOL,AIO/Lenovo,2014/8/11
97CC5B4C-04E9-47A1-8517-EB668059258A,PSG-Forbid-GER-1905,CP60,BU1,BU1-HP,2020/3/25
61460CE7-473C-4F70-A52C-EB9D6B45391A,PSG-Forbid-GER-0983,CP83,BU5A,BD2E-DELL;BD2E-DELL;BD2E-DELL,2015/11/16
250127D9-6A2E-4462-BB7C-EBE5AD8342F0,PSG-Forbid-GER-0507,CP81,BU1,BU1-HP,2014/8/14
9E25AEE2-2B45-4548-B9FC-EC307706B216,PSG-Forbid-GER-1344,CP60,AIO-HP,AIO/HP,2017/7/26
287AE5F1-0138-4140-A8C7-ECA710723870,PSG-Forbid-GER-1037,CP11,AIOL,AIO/Lenovo,2016/1/14
2E51A007-E794-4C89-9A9E-ECE9847962A4,PSG-Forbid-GER-1162,CP60,BU1,BU1-HP,2016/9/30
24AC4702-D05C-4A91-A9C8-ED0ABDB8A8B5,PSG-Forbid-GER-0654,CP60,BU1,BU1-HP,2014/12/2
9A3E47CC-347D-4610-BA14-ED0E87411796,PSG-Forbid-GER-2420,CP60,BU1,BU1-HP,2023/3/29
751CDD64-25C1-4BE9-BCB0-ED3E8B4BDED2,PSG-Forbid-GER-0487,CP60,BU1,BU1-HP,2014/8/9
39EF316E-3C02-4784-B89A-ED3EC42C0F67,PSG-Forbid-F-PIXAR-0001,CP60,BU1,BU1-HP,2016/8/30
682A66D5-58D0-4522-B182-ED688B862587,PSG-Forbid-F-ARCHADI-0001,CP11,AIO-HP,AIO/HP,2014/3/19
108BFA4F-D837-45B3-A9BE-ED6AC53CD54E,PSG-Forbid-GER-1485,CP60,BU1,BU1-HP,2018/3/28
6C1FFA5E-D6EE-41C7-8642-EDD223EF14DB,PSG-Forbid-GER-1759,CP69,BU2-ACER,BD3C-ACER,2019/7/5
6788BD99-A942-4BB3-A42D-EDE63CAFA230,PSG-Forbid-GER-0629,CP81,BU1,BU1-HP,2014/11/18
B87C595C-E705-4BB8-A5AB-EDF7A385AFC9,PSG-Forbid-GER-2566,CP60,BU1,BU1-HP,2023/11/22
88D35482-896F-4D70-8C4D-EE4045FFDBE4,PSG-Forbid-F-CHROMIA-0008,CP60,BU1,BU1-HP,2018/5/9
58B153E2-05BD-474C-97DF-EE4670F42CCD,PSG-Forbid-F-OPHELIA-0002,CP83,BU5A,BD2E-DELL,2014/6/3
23141C57-739D-4684-8E53-EE82B4F1C405,PSG-Forbid-F-BANDIT2-0007,CP60,BU1,BU1-HP,2015/6/2
824FDE0F-D0DD-4D57-AADE-EEEB51D80B59,PSG-Forbid-F-STOLI10-0001,CP60,BU1,BU1-HP,2014/9/26
5A044BF7-7624-4003-9001-EEEF8056CD04,PSG-Forbid-GER-0024,CP62,BU2,BD2D TSB,2014/2/21
ED36DD19-D1A4-4745-9563-EEF4D0749F72,PSG-Forbid-GER-2702,CP60,BU1,BU1-HP,2023/11/23
FDC1DBA4-8152-4F4E-8C08-EF5136D574F1,PSG-Forbid-GER-1248,CP62,BU6B,BU2-FJ and Onkyo,2017/4/10
68151BA6-7F76-4EA9-8550-EF9196F08C60,PSG-Forbid-GER-1229,CP83,DELL,BD3A-DELL,2017/3/8
DAAB299B-68E9-45DF-A5EF-EFAB2E179334,PSG-Forbid-F-BANDIT2-0002,CP81,BU1,BU1-HP,2014/7/15
5F6F6F6A-AC97-4E84-8865-EFDE930BF293,PSG-Forbid-GER-1617,CP60,BU1,BU1-HP,2018/9/13
22520E71-9564-4AEF-A56F-F0034DA35D9A,PSG-Forbid-F-400-0001,CP63,AIO-HP,AIO/HP,2016/1/20
8B4C57A1-D525-4F0B-8A5D-F052C1304CD5,PSG-Forbid-F-HOKKAID-0002,CP60,BU1,BU1-HP,2020/10/20
80B05CD8-F654-4CC3-82DD-F07140329081,PSG-Forbid-GER-0959,CP60,BU1,BU1-HP,2015/10/27
843F2EE4-F862-4EFC-9029-F08ED8D31631,PSG-Forbid-F-MIMAS-0002,CP83,BU5A,BD2E-DELL,2015/12/24
F1223573-DC38-45FF-AE40-F09C0DBE92D0,PSG-Forbid-F-LUGO-0002,CP11,AIO-HP,AIO/HP,2014/4/15
ED46F999-4FC4-43AB-B82A-F0A09773E134,PSG-Forbid-GER-2546,CP60,BU1,BU1-HP,2023/11/22
EDE2A956-3852-4AAB-A057-F0E7DD8B6C8B,PSG-Forbid-GER-1175,CP60,BU1,BU1-HP,2016/11/14
FF58DF52-648D-426E-B123-F10F3FF2EE97,PSG-Forbid-GER-0106,CP81,BU1,BU1-HP,2014/4/8
B96AF318-5817-4C3B-91EC-F11ED5E88A35,PSG-Forbid-GER-1247,CP62,BU6B,BU2-FJ and Onkyo,2017/4/10
8EA0BAED-7258-4D21-8EF7-F15AC2108FCA,PSG-Forbid-GER-0252,CP60,BU1,BU1-HP,2014/5/28
869E6267-3CD8-4A9B-A61B-F1943C3BEEAC,PSG-Forbid-F-DOVENWF-0018,CP82,BU6B,BU2-FJ and Onkyo,2015/6/3
D2E1DBB3-4D8B-4ACF-907C-F19D40B50C36,PSG-Forbid-F-MI10-0002,CP60,BU1,BU1-HP,2017/6/7
7B9C0DB9-35EE-489A-B727-F1B99DCE2A2F,PSG-Forbid-GER-1008,CP60,BU1,BU1-HP,2015/12/18
E38F5057-81B6-44DC-B2FD-F1E6D526F0F1,PSG-Forbid-GER-1063,CP11,ASUS,AIO-ASUS,2016/3/15
87185C38-CF72-48AD-A6C1-F1F745C9535D,PSG-Forbid-F-Z170-0004,CP85,BU2-ASUS,BD2C-ASUS,2015/10/29
A2D41EC5-55DB-4596-B4ED-F20BC8C7CA7A,PSG-Forbid-T-AR10AB-0001,CP62,BU2,BD2D TSB,2014/6/26
DBE18A53-8D0F-4312-BEBB-F253D43EFF34,PSG-Forbid-F-ARGAMA-0004,CP62,BU6B,BU2-FJ and Onkyo,2017/11/18
AEF4BEC2-36F5-49BA-A6B3-F2C8353385FA,PSG-Forbid-GER-1212,CP60,BU1,BU1-HP,2017/2/6
5F3A02A7-E9DE-447A-8071-F2CEC870949B,PSG-Forbid-F-TRACKS-0004,CP60,BU1,BU1-HP,2018/5/7
4DB15ECB-5ADA-4F95-8ADE-F32196DEF2E8,PSG-Forbid-GER-0357,CP62,BU2,BD2D TSB,2014/6/19
9A300CC8-35D8-4B13-AFBE-F3377ED39FDB,PSG-Forbid-F-COMPUTR-0083,CP60,BU1,BU1-HP,2018/8/31
FA358B96-0690-40CC-BCAB-F36791B0AADB,PSG-Forbid-F-COMPUTR-0012,CP60,BU1,BU1-HP,2018/2/2
C0495BE5-2F51-45AC-8E58-F388F11E606D,PSG-Forbid-F-AUTOBOT-0003,CP60,BU1,BU1-HP,2018/2/22
06DB078E-C9A7-47DF-BAE2-F3BE549A769B,PSG-Forbid-GER-0557,CP07,BU2,BD2D TSB,2014/9/3
6B09B802-07F1-49E3-8E2A-F3C3C989F853,PSG-Forbid-GER-0948,CP11,AIOL,AIO/Lenovo,2015/9/29
F53414CB-C16D-4F8F-807D-F3E67DEA970B,PSG-Forbid-GER-0130,CP81,BU1,BU1-HP,2014/4/17
9D13809E-F059-4072-A4B3-F3F83B633865,PSG-Forbid-F-CINNA-0001,CP60,BU1,BU1-HP,2016/11/17
2A816681-614D-44CB-B303-F413C34AC84E,PSG-Forbid-GER-0140,CP60,BU1,BU1-HP,2014/4/25
19F07922-2EB9-4A65-A868-F425730446A9,PSG-Forbid-GER-2473,CP60,BU1,BU1-HP,2023/6/29
C1B24AEA-328D-46A3-8EB4-F429E20261FC,PSG-Forbid-F-COMET-0003,CP81,BU1,BU1-HP,2014/3/18
280120B2-011C-4B58-BCF7-F42B2C41939F,PSG-Forbid-GER-1514,CP60,BU1,BU1-HP,2018/5/9
F3A182F5-23BA-43FC-9254-F4E06DB1D986,PSG-Forbid-GER-1099,CP60,BU1,BU1-HP,2016/5/24
89BBD8ED-B57E-494E-BC42-F4E61CFC0E2E,PSG-Forbid-F-ALISHAN-0002,CP60,BU1,BU1-HP,2024/1/6
3E094891-4C45-4762-AE02-F4E9DBBF0ADE,PSG-Forbid-GER-0747,CP60,BU1,BU1-HP,2015/3/9
55F4A7F2-9D9B-45D9-BD9A-F5269B036318,PSG-Forbid-GER-0600,CP07,BU2,BD2D TSB,2014/10/15
9DC1A3D9-AD0F-4373-BFBB-F591FF13B906,PSG-Forbid-F-PAX-0007,CP60,BU1,BU1-HP,2023/2/17
DA5932C2-DD6D-4E10-85B1-F5A442C626B2,PSG-Forbid-GER-1524,CP60,BU1,BU1-HP,2018/5/21
A2C5A73C-661B-44F6-AC30-F5C5473643AB,PSG-Forbid-GER-1158,CP60,BU1,BU1-HP,2016/9/26
05B75DCE-B074-4433-827B-F5CF3B4A285D,PSG-Forbid-GER-1947,CP60,BU1,BU1-HP,2020/6/2
7A98D4DB-DAC0-4CE8-829A-F615BB5FEB54,PSG-Forbid-GER-1061,CP11,ASUS,AIO-ASUS,2016/3/8
11126C9A-3E99-4C90-B598-F6810616D4CE,PSG-Forbid-F-SLICE20-0003,CP60,BU1,BU1-HP,2021/8/12
E6B253F8-F4C7-445C-AE9C-F685596BBDF6,PSG-Forbid-GER-0937,CP82,BESTA,BESTA,2015/9/18
61B26ACF-0158-4F47-B620-F6E306C44940,PSG-Forbid-GER-1379,CP60,BU1,BU1-HP,2017/9/20
78441DDE-D63D-433E-AF17-F702017A1350,PSG-Forbid-GER-1531,CP60,BU1,BU1-HP,2018/6/12
DACD339E-1805-438D-8CE1-F74A25D5ED33,PSG-Forbid-GER-2572,CP60,BU1,BU1-HP,2023/11/22
DACD339E-1805-438D-8CE1-F74A25D5ED33,PSG-Forbid-GER-2572,CP60,BU1,BU1-HP,2023/11/22
BDDE99B9-2D54-421B-A2F9-F76BB069B879,PSG-Forbid-GER-2245,CP60,BU1,BU1-HP,2021/11/6
121E7964-8FDD-469B-8694-F7A5B29EEE85,PSG-Forbid-GER-0610,CP81,BU1,BU1-HP,2014/10/22
614AAD48-D671-4CE3-B9AF-F7B255370187,PSG-Forbid-GER-0375,CP81,BU1,BU1-HP,2014/7/1
67BFD2C4-763D-424A-B1A2-F7C0AD772497,PSG-Forbid-GER-0176,CP11,AIOL,AIO/Lenovo,2014/5/15
F11AD692-3DE9-4A1D-BAC4-F7F6C71BBB51,PSG-Forbid-F-Z380-0008,CP85,BU2-ASUS,BD2C-ASUS,2015/7/14
2DB5606D-27CC-45A3-A6D4-F81AE1CBB329,PSG-Forbid-GER-2025,CP60,BU1,BU1-HP,2020/10/9
10AA6D22-EFF9-4286-9566-F859A2C90666,PSG-Forbid-GER-0982,CP82,BESTA,BESTA,2015/11/16
608008AD-CF98-4C75-85B3-F86C79093AEA,PSG-Forbid-F-GV301-0001,CP69,ASUS-CQ,ASUS,2021/4/25
BA52671F-DD63-4291-B2ED-F89210B21A63,PSG-Forbid-GER-1130,CP63,AIO-HP,AIO/HP,2016/7/19
AC60B318-C693-4E0C-A515-F8A03FD57012,PSG-Forbid-GER-2705,CP60,BU1,BU1-HP,2023/12/1
5C895453-8F17-4716-98FB-F8C7E5C7B743,PSG-Forbid-GER-0609,CP11,AIOL,AIO/Lenovo,2014/10/21
EB29B292-5895-446F-AE03-F8CAC3DAC377,PSG-Forbid-GER-1768,CP60,BU1,BU1-HP,2019/7/19
8F3DE4A9-AAF9-4BB0-9643-F8DC7B0298BE,PSG-Forbid-GER-0078,CP07,BU2,BD2D TSB,2014/3/13
F27483D5-FB8E-447D-9651-F908F1B9B552,PSG-Forbid-F-COMET-0001,CP81,BU1,BU1-HP,2014/3/3
59F3421B-733B-4140-9B9A-F923FDEFCA77,PSG-Forbid-GER-1327,CP60,BU1,BU1-HP,2017/7/17
A4AD0D70-53EE-4589-B962-F92E7B789623,PSG-Forbid-GER-2413,CP60,AIO-HP,AIO/HP,2023/3/3
A662688F-8055-4679-B62B-F943CF497B89,PSG-Forbid-GER-0276,CP60,BU1,BU1-HP,2014/5/30
CBEC1BA8-FDB3-494E-88F8-F9846541C10D,PSG-Forbid-F-BLURR-0002,CP60,BU1,BU1-HP,2018/11/27
704814DD-8442-45DF-9D5E-F9922AFD6B61,PSG-Forbid-GER-0236,CP60,BU1,BU1-HP,2014/5/28
235D8BBF-5F7A-4B6C-9614-F9A5902572AF,PSG-Forbid-GER-0456,CP60,BU1,BU1-HP,2014/8/7
8C8182EA-3DC6-438A-940E-F9CF27F985A6,PSG-Forbid-F-CLOONEY-0003,CP60,BU1,BU1-HP,2018/6/23
A6AB1123-1014-4F9D-9866-F9F36FAF257F,PSG-Forbid-GER-2558,CP60,BU1,BU1-HP,2023/11/22
18D1BAFF-9DE8-4A0C-8F44-FA0BA04B3FDD,PSG-Forbid-F-B5150-0001,CP11,AIOL,AIO/Lenovo,2015/9/11
3CE93BBC-0979-4EB0-ABF3-FA207C44F1E7,PSG-Forbid-GER-0434,CP81,BU1,BU1-HP,2014/7/30
119F30A1-F207-4EC3-B320-FA5DCEA92165,PSG-Forbid-F-COR14L-0011,CP60,BU1,BU1-HP,2021/10/12
324AF8D1-579F-48BE-9F08-FAE33C907DBC,PSG-Forbid-GER-0076,CP60,BU1,BU1-HP,2014/3/12
14EEF991-9A38-4B76-BAF0-FB0BBC1AC966,PSG-Forbid-F-R10-0003,CP65,BU2-TINY,BD3B-TINY,2016/8/30
3824C912-8124-44C9-9ABD-FB1FE917B0F8,PSG-Forbid-GER-2704,CP60,BU1,BU1-HP,2023/11/23
B7907263-D116-4EDA-A353-FB51A5940FA1,PSG-Forbid-GER-0156,CP81,BU1,BU1-HP,2014/5/5
0B5DBDBC-3E6F-4075-9D9F-FB5BDC9C411B,PSG-Forbid-GER-0122,CP81,BU1,BU1-HP,2014/4/15
35E4274C-5B7A-45C8-BAF0-FB7756455F4F,PSG-Forbid-GER-1447,CP60,BU1,BU1-HP,2018/2/5
A58B8C46-5FC1-4178-A12C-FB9A89B66F9C,PSG-Forbid-GER-0590,CP07,BU2,BD2D TSB,2014/10/8
E12861C8-6464-419F-8464-FBAC7C508C69,PSG-Forbid-GER-0065,CP81,BU1,BU1-HP,2014/3/8
DD3D6FD1-19CF-45E1-B513-FBB8CFA27D5B,PSG-Forbid-GER-1280,CP60,BU1,BU1-HP,2017/5/19
127EF6F5-7328-4FD2-B721-FC0AC07D8431,PSG-Forbid-GER-0693,CP60,BU1,BU1-HP,2014/12/30
3631CBCC-5041-411F-8C18-FC662620AA68,PSG-Forbid-GER-0283,CP60,BU1,BU1-HP,2014/5/30
36FE9EF5-B159-463F-824A-FC7DA9FA0730,PSG-Forbid-GER-0418,CP62,BU2,BD2D TSB,2014/7/17
DFA9FB32-A2A5-46F8-ABAC-FC909D5A2D0A,PSG-Forbid-GER-2254,CP60,BU1,BU1-HP,2021/11/25
34617854-E4DC-42A1-AAA5-FCA5112ADA86,PSG-Forbid-F-SLICE20-0007,CP60,BU1,BU1-HP,2021/10/18
C9665A0A-0836-4865-A508-FCB8B8E3C3A4,PSG-Forbid-GER-1304,CP60,BU1,BU1-HP,2017/6/23
DC40E6AD-892D-4908-A256-FCE401ABF3E6,PSG-Forbid-GER-0935,CP86,BU2-ACER,BD2A-ACER;BD3C-ACER,2015/9/16
F636D8D6-E7D2-45B3-8A5F-FD1190A7E4D4,PSG-Forbid-GER-0927,CP60,BU1,BU1-HP,2015/9/13
5455DEAF-431B-4273-9160-FD7E3C201C09,PSG-Forbid-GER-1392,CP60,BU1,BU1-HP,2017/10/19
AF95ADD3-BDE0-4B1D-A943-FDB81C46E61C,PSG-Forbid-GER-1259,CP60,BU1,BU1-HP,2017/5/3
6DC8B106-BDDF-4FF9-85CF-FDC7ECEC56B7,PSG-Forbid-GER-0045,CP11,AIOL,AIO/Lenovo,2014/3/6
98591463-E4DA-4307-A753-FDF5B259AF18,PSG-Forbid-GER-0829,CP60,BU1,BU1-HP,2015/5/3
D8A10237-83A0-4A01-8CC3-FDFF13765C50,PSG-Forbid-F-B360-0002,CP11,AIOL,AIO/Lenovo,2015/5/8
B4FDFE29-F157-4F71-BD1E-FDFF4A95DEC5,PSG-Forbid-GER-0673,CP60,BU1,BU1-HP,2014/12/19
E52201A3-5B78-4C78-9F26-FE1514EE4259,PSG-Forbid-GER-0519,CP81,BU1,BU1-HP,2014/8/20
A4521AB6-5AF0-4651-9DAA-FE43AFD582F7,PSG-Forbid-F-ALADDIN-0003,CP81,BU1,BU1-HP,2014/3/3
C5F2611D-C5E1-4BCE-930A-FE51465322E9,PSG-Forbid-GER-0409,CP11,ASUS,AIO-ASUS,2014/7/10
1F9A2DF6-B918-44EF-942E-FE861C6E4CC6,PSG-Forbid-F-TOOTSIE-0001,CP81,BU1,BU1-HP,2014/5/21
2FA857EA-38E3-4373-AA4A-FED95FE9C946,PSG-Forbid-GER-0307,CP11,AIOL,AIO/Lenovo,2014/6/6
94180E6D-E2A1-4F80-9AD8-FEFA41E73606,PSG-Forbid-GER-0263,CP60,BU1,BU1-HP,2014/5/29
61BFD0B1-7A0B-42F6-B936-FF35BAB4E75D,PSG-Forbid-F-SALAMIS-0002,CP82,BU6B,BU2-FJ and Onkyo,2015/10/12
941832F7-988F-4753-A819-FF55A221DCA9,PSG-Forbid-GER-0816,CP60,BU1,BU1-HP,2015/4/15
4A264A8B-362C-49E0-8768-FF7C9754C8DA,PSG-Forbid-F-ARCH-0002,CP11,AIO-HP,AIO/HP,2014/11/17
B3706430-9F56-4536-B2F3-FF9EB3B2B3D8,PSG-Forbid-F-SWBACK-0005,CP81,BU1,BU1-HP,2014/5/19
AF9912E3-3AA0-4649-822B-FFC0DB32AA73,PSG-Forbid-GER-1269,CP60,BU1,BU1-HP,2017/5/10
017E38FA-5B07-454D-A4A9-FFCB962B6C39,PSG-Forbid-F-BAZOOKA-0008,CP81,BU1,BU1-HP,2015/3/13
425C8D7B-B38C-4049-8ABB-FFE77D98CB04,PSG-Forbid-GER-0128,CP60,BU1,BU1-HP,2014/4/16
D1792979-E15F-4665-B8D6-FFEE763EEC8A,PSG-Forbid-GER-1054,CP60,BU1,BU1-HP,2016/2/26
